Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
Levi,Lotus Knights,0.79,208.0,0.76,151.6,0.74,0.65,0.16,0.16,0.19,43.0,https://www.vlr.gg/player/44137/levi?timespan=90d,0.92,0.84,
meow,Lotus Knights,0.837,167.767,0.785,110.965,0.607,0.584,0.068,0.068,0.184,43.0,https://www.vlr.gg/player/41764/meow?timespan=90d,0.92,0.84,
Booey,Hakikimori,0.98,216.14,0.969,138.158,0.678,0.737,0.233,0.132,0.144,352.0,https://www.vlr.gg/player/46504/booey?timespan=90d,0.867,0.889,"['Winthrop University', 'Shopify Rebellion Gold', 'Ace Esports', 'Ambrosia', 'Blue Otter', ""Life's a Game"", 'SloptimusPrimeGaming', 'M80', 'chill guys', 'Yuh', 'Comet Esports Club', 'Funhavers', 'SaD Esports', 'virginia', 'Revitalize', 'Fisher Tea Party', 'Prime', 'Event Horizon', 'ENVEE Esports', 'Event Horizon', 'special grade', 'CCG Esports', 'Burger Boyz 2.0', 'Scenario Cats', 'ROSE', 'random fricks', 'evil genies', 'random fricks', 'yves saint laurent', 'OTG', 'Nearest Airport', 'yves saint laurent', 'Spate Esports', 'SaD Esports', 'Paranoia Vortex']"
Hyzee,LAZY,1.145,217.86,1.13,146.675,0.741,0.796,0.4,0.113,0.071,143.0,https://www.vlr.gg/player/1433/hyzee?timespan=90d,0.947,0.853,"['Unicorn Cyber Da Nang', 'Original Gaming', 'APAY eSports', 'Team Flash', 'Team Flash', 'Rapid Lofi', 'Team Big BAAM', 'Dominus Esports', 'Team Big BAAM', 'Team Flash', 'Cyberking Esports', 'Unicorn Cyber Da Nang', 'LAZY', 'Rapid Lofi', 'Unicorn Cyber Da Nang', 'Cyberking Esports', 'LAZY', 'Crocodile Tears', 'Rapid Lofi', 'Dominus Esports', 'Team Flash', 'LAZY', 'KOBIET', 'LAZY', 'SnowFox Esports', 'SCARZ', 'ONE Team Esports', 'BOOM Esports', 'XERXIA Esports', 'NAOS', 'LAZY', 'LAZY', 'Team Big BAAM', 'LAZY', 'TwoKay', 'The Mad Men', 'Tim Tài Trơ', 'Rapid Lofi', 'Team Big BAAM', 'Syko', 'Team Big BAAM', 'Fancy United Esports', 'LAZY', 'VICTORY', 'Rapid Lofi', 'Team Big BAAM', 'Fancy United Esports', 'LAZY', 'TwoKay', 'Mekong Gaming', 'Team Big BAAM', 'Fancy United Esports', 'Dominus Esports', 'Sharper Esport', 'Made in Thailand', 'ORDER', 'Team Secret', 'BLEED', 'FW Esports', 'CERBERUS Esports', 'Team Big BAAM', 'Team Ronin', 'UBT Esports', 'UBT Esports', 'CERBERUS Esports', 'Brave Wolves', 'VICTORY', 'UBT Esports', 'CERBERUS Esports', 'Team Big BAAM', 'OK', 'Bonkers', 'Paper Rex', 'Griffin E-Sports', 'Global Esports', 'No Namers', 'CERBERUS Esports', 'Team Big BAAM', 'CERBERUS Esports', 'OK', 'Fenix Gaming', 'chiu', 'Brave Wolves', 'Nerx', '0Zero', 'Todak', 'The Capitol Pro', 'Sharper Esport', 'South Built Esports', 'The Meaps', 'Team Big BAAM', 'Kantic Gaming', 'CERBERUS Esports', 'Trinity Five', 'Fancy United Esports', 'Kantic Gaming', 'Team Big BAAM', 'Fancy United Esports', 'Sharper Esport', 'BOOM Esports', 'Todak', 'Louvre', 'Kingsmen', 'Fancy United Esports', 'Dominus Esports', 'FEARUS', 'YAMAGAN', 'EGO', 'Fancy United Esports', 'TiAMAT', 'Steal Your Glory', 'CERBERUS Esports', 'Steal Your Glory', 'CERBERUS Esports', 'EGO', 'V Gaming', 'Trinity Five', 'No Hope Gaming', 'Steal Your Glory', 'Steal Your Glory', 'Sneaker Daily Meloner', 'EGO', 'Vorpal Sword', 'Steal Your Glory', 'Hạ Long Cypher', 'FEARUS', 'Kantic Gaming', 'No Hope Gaming', 'Timing Monster Gaming', 'NG.Black', 'NG.Black', 'Paper Rex', 'ArkAngel', 'NXL LIGAGAME', 'DreamSeller', 'Team SHIFT', 'Attack All Around', 'Team SMG', 'MiTH.Attitude', 'Bren Esports', 'Sharper Esport', 'X10 Esports', 'Global Esports', 'Revolution', 'QQQ Hasagi', 'QQQ Hasagi', 'Speed Gaming']"
Jow,E-Xolos LAZER,1.061,193.87,1.194,110.93,0.912,0.722,0.349,0.092,0.043,46.0,https://www.vlr.gg/player/17690/jow?timespan=90d,0.92,0.85,"['FUSION', 'Antares Esports', 'washed', 'SACKNUT', ""SeanGares' Kittens"", 'The Barricade', 'Aspyre x Swarm', 'Northwood White', 'All Knights', '9z Team', 'All Knights', 'RETA Esports', 'TP REVEN', 'ILLICIT', 'ILLICIT', 'RETA Esports', 'TP REVEN', 'FUSION', 'Six Karma', 'Six Karma', 'RETA Esports', 'Six Karma', '19esports', 'Mookah Rabbits', 'FUSION', 'RETA Esports', 'Six Karma', 'Gaming Up', '19esports', 'ILLICIT', 'Gaming Up', 'Chivas Esports', 'Six Karma', 'FiRePOWER', 'FUSION', 'Skull Cracker', 'FUSION', 'RETA Esports', 'E-Xolos LAZER', '19esports', 'Skull Cracker', 'FUSION', 'FUSION', 'E-Xolos LAZER', 'FUSION', 'E-Xolos LAZER', 'Skull Cracker', 'RETA Esports', '19esports', 'FUSION', '99 Strength', 'Raw Dawgs', 'afterMath Esports', 'Sovereigns', '19esports', 'Skull Cracker', 'FUSION', 'RETA Esports', 'E-Xolos LAZER', 'Six Karma', 'INFINITY', 'Border Monsters', 'Six Karma', 'E-Xolos LAZER', 'Ryze Gaming', 'INFINITY', 'E-Xolos LAZER', 'Border Monsters', 'Six Karma', 'Skull Cracker', 'Akave Esports', 'PARADOX GAMING', 'Border Monsters', 'Pass Gaming', 'Eternity Esports', 'Monterrey Esports Fem', 'Ryze Gaming', 'Granjeros', 'Pass Gaming', 'No Limit Latam', 'Unic', 'Brimstone Gaming', 'Bait Academy', 'TradeLikePros', 'EX-SAKURA STORM', 'BLAHAJ']"
JSERG,Spate Esports,1.003,248.169,1.017,162.948,0.69,0.85,0.255,0.195,0.168,330.0,https://www.vlr.gg/player/45281/jserg?timespan=90d,0.88,0.9,"['Bingus Gaming', 'Berzerkers Moon', 'Harmony', 'Abdes Daycare', 'dans minions', 'Brimstone with a Fusion Bomb', 'Harrisburg University', 'UCCS Varsity', 'FLUNKED', 'Frosted Flakes', 'LazerrFreeks Mythic', 'OC Esports', 'Cumberland Phoenix', 'Brimstone with a Fusion Bomb', 'Shopify Rebellion Gold', 'Brimstone with a Fusion Bomb', 'Koufs Fun Club', 'Predator X Gaming', 'lost cause', 'Blue Otter', ""Emma's Bakas"", 'CB', ""Emma's Bakas"", 'ABG luvrs', 'yves saint laurent', 'Nearest Airport', 'Winthrop University', 'Putting In Time', 'RyZe Esports ']"
LemonAid,InC Frost,0.625,132.685,0.606,87.761,0.571,0.487,0.127,0.032,0.236,89.0,https://www.vlr.gg/player/49659/lemonaid?timespan=90d,0.65,0.65,"['Lycus Empire', 'Harmony', 'Gekko']"
Mojo,Reckoning Esports,0.871,162.875,0.818,104.327,0.687,0.554,0.47,0.07,0.092,208.0,https://www.vlr.gg/player/8156/mojo?timespan=90d,1.0,0.99,"['Mogo eSports', 'Asterisk', 'DUPG Esports', 'Orangutan', 'Asterisk', 'Mogo eSports', 'True Rippers', 'Asterisk', 'True Rippers', 'Mogo eSports', 'Orangutan', 'Asterisk', 'Medal Esports', 'Mogo eSports', 'LaZe', 'Kizuna Esports', 'ELEVATE', 'Ninjas in Galaxy', 'Reve Drift Arena', 'Disguised', ""Please Don't Fire"", 'LaZe', 'Disguised', 'Ninjas in Galaxy', 'Ninjas in Galaxy', 'ENDER', 'LaZe', 'Disguised', ""Please Don't Fire"", 'Blitz Esports', 'ORGLESS', 'Ninjas in Galaxy', ""Please Don't Fire"", 'ORGLESS', 'Kuzu Esports', '322', 'Todak', 'Future Greats', 'RAGE SPELL', 'Room Service', 'Team Path', 'LaZe', 'De Champ Esports', 'Cutiepies', 'Dominatus', 'Team Path', 'SUPERMASSIVEBOTS', 'Project_AP', 'Explorers', 'Kuzu Esports', 'Laos', 'Cambodia', 'Vietnam', 'Malaysia', 'Indonesia', 'Kizuna Esports', 'NOVOID OMEGA', 'Team Circus', 'Hey! Yakiniku', 'Team Path', 'Blitz Esports', 'SANKAI', 'V1XON Rising', 'DeoVolente', 'STOP CHANGING NAMES', 'Madness Esports', 'Team Sync', 'Madness Esports', 'You Guys Get Paid?', 'Kathix Dash Esports', 'Madness Esports', 'ReigN', 'Kingsmen', 'Nine Esport', 'BOOM Esports', 'W Key', 'DXT', 'Your Habibi Boys', '2035Batis', 'Timing Monster Gaming', 'Team Solace', 'Team SMG', 'Paper Rex', 'Myschief', 'UndeRank', 'Zero Synergy', 'Team SMG', 'Full Zen', 'Timing Monster Gaming', 'Hooligans', 'Dogwater Esports', 'Paper Rex', 'Wulf Esports', 'Kingsmen', 'noGAMESENSE', 'XIAO', 'Thirsts Void', 'UHRBTGJMNY7', 'ex-Timing Monster Gaming', 'Hooligans', 'InnerVoice', 'Kaster Onez', 'Reality Rift', 'HACKJR']"
splash,RRQ Academy,1.324,298.793,1.413,190.104,0.767,1.058,0.219,0.25,0.155,653.0,https://www.vlr.gg/player/40367/splash?timespan=90d,0.92,0.793,"['DRX Academy', 'Global Esports Academy', 'DRX Academy', 'The MongolZ', 'NAOS', 'Xipto Esports', 'KIMMY KITTENS', 'FULL SENSE', 'Team ESOTERIC', 'Team xclvsssyx', 'Team CombatBaby', 'Team Micera', 'Todak', 'nobody in Paris', 'THE OVERDOGS', 'Team Circus', 'Disguised', 'Cantplaythrifties', 'RIOS REXON', 'LaZe', 'Kizuna Esports', 'ELEVATE', 'Ninjas in Galaxy', 'Reve Drift Arena', 'Disguised', ""Please Don't Fire"", 'LaZe', 'Disguised', 'Ninjas in Galaxy', 'Ninjas in Galaxy', 'ENDER', 'LaZe', 'Disguised', ""Please Don't Fire"", 'Blitz Esports', 'ORGLESS', 'Ninjas in Galaxy', ""Please Don't Fire"", 'ORGLESS', 'Kuzu Esports', '322', 'Todak', 'Future Greats', 'RAGE SPELL', 'Room Service', 'Cutiepies', 'Dominatus', 'Team Path', 'SUPERMASSIVEBOTS', 'Project_AP', 'Explorers', 'Kuzu Esports']"
patrickWHO,Global Esports,1.01,260.5,1.09,162.3,0.79,0.9,0.21,0.33,0.26,39.0,https://www.vlr.gg/player/44259/patrickwho?timespan=90d,0.789,0.892,"['All Gamers', 'BOOM Esports', 'Rare Atom', 'NAOS', 'Orangutan', 'JustUs', 'Oasis Gaming', 'Rank El Cuties', 'Subversive', 'ZOL Esports', 'JustUs', 'Tyrant Esports', 'NAOS', 'Avernus Esports', 'OLD STINKY CAT', 'Bestial', 'Ivy League Gaming', 'Rank El Cuties', 'Mga Tito Mo To', 'Tropa Tropa Gang', 'KNG EMPIRE', 'Insurgo Alpha', 'EXTINGUISH', 'Adamant Celestials', 'BNB', 'Kaizen']"
KILLY,Six Karma,1.03,165.0,1.06,108.0,0.77,0.61,0.59,0.02,0.15,61.0,https://www.vlr.gg/player/49572/killy?timespan=90d,0.65,0.65,"['KTANA Esports', 'MYVRA']"
Jovi,TALON,1.041,186.64,1.02,124.188,0.717,0.656,0.322,0.064,0.098,240.0,https://www.vlr.gg/player/6570/jovi?timespan=90d,0.65,0.65,"['Rock Bottom', ""Kai's 6'5"", 'Harmony', 'Gekko', 'Harmony', 'The Villans', 'Reign Above', 'EarnYourMedal ', 'FIU Varsity', 'Shake and Jake', 'Elon Muskrats', 'MELIOREM', 'Kudos', 'Cloud9 White']"
chapix,Lilmix,1.2,218.0,1.345,140.5,0.75,0.795,0.41,0.115,0.115,44.0,https://www.vlr.gg/player/47926/chapix?timespan=90d,0.65,0.65,"['FLX', 'SKÅL Esports', 'Team Oasis', 'RTZN', 'LEO Esports', 'The Nordic Stars', 'voffvoff', 'FLX', 'FLX', 'FLX', 'Still Gamblers', 'Still Gamblers', 'DMG Esports', 'DMG Esports', 'Project Swede', 'Project Swede', 'Dang Gang', 'Dang Gang', 'Västerås Esportförening', 'Västerås Esportförening']"
tonix,Aves e colegas,0.85,157.4,0.83,111.0,0.66,0.58,0.14,0.06,0.07,99.0,https://www.vlr.gg/player/45658/tonix?timespan=90d,0.852,0.9,"['SAGAZ', 'TBK Esports', 'mickey mouse', 'NoOrg9', 'Afrogames', 'Atlanta Esports', 'Grêmio Esports', 'PANCADAO', 'UNIDUNITE ', 'Genezzis', 'SAGAZ', 'Underhounds', 'NoOrg9', 'Agropesca Jacare', 'Grêmio Esports', 'THE OFFICE', 'TBS Academy', 'Sliquifier', 'Tropa do Desire', 'mickey mouse', 'SAIDEIRA ESPORTS', 'NIGERIA 96', 'Uganda 01', 'Agropesca Jacare', 'SSJ de Óculos', 'Raiju', 'Team YOSO']"
SoTired,F4TALITY,0.43,146.5,0.5,94.8,0.68,0.47,0.26,0.24,0.32,38.0,https://www.vlr.gg/player/41855/sotired?timespan=90d,0.877,0.9,"['TBK Esports', 'PAPEREX BRASILEIRA', 'Fenda Dos Streamers', 'mickey mouse', 'NoOrg9', 'Afrogames', 'Atlanta Esports', 'Grêmio Esports', 'PANCADAO', 'UNIDUNITE ', 'Genezzis', 'SAGAZ', 'Underhounds', 'NoOrg9', 'NIGERIA 96', 'Uganda 01', 'Agropesca Jacare', 'SSJ de Óculos', 'Raiju', 'NoOrg9', 'Largados e Baitados', ' MEGAZORD 71', 'FRITZ', 'Brasil 2002', 'A nova onda do Imperador', 'odiamos L2', 'ATAQUE AEREO']"
Borgesz,creche do m4dara,0.822,138.722,0.757,94.989,0.709,0.518,0.251,0.022,0.07,99.0,https://www.vlr.gg/player/43538/borgesz?timespan=90d,0.877,0.9,"['SAGAZ', 'TBK Esports', 'mickey mouse', 'NoOrg9', 'Afrogames', 'Atlanta Esports', 'Grêmio Esports', 'PANCADAO', 'UNIDUNITE ', 'Genezzis', 'SAGAZ', 'Team YOSO', 'Uganda 01', 'Team YOSO', 'Valoriza', 'Underhounds', 'SAIDEIRA ESPORTS', 'SSJ de Óculos', 'Curralzinho Wolves', 'Sliquifier']"
astroboy,F4TALITY,0.862,193.389,0.769,132.211,0.706,0.649,0.294,0.123,0.07,99.0,https://www.vlr.gg/player/25691/astroboy?timespan=90d,0.92,0.9,"['SAGAZ', 'TBK Esports', 'pugdesonesto', 'mickey mouse', 'diamondsdancing', 'Agropesca Jacare', 'FRITZ', 'Oklahoma City Thunder', 'PELOTAO DOS RAUL', '2007', 'Tropinha do TIKTOK 2.0', 'Akuma Team', 'Virtual Anarchy']"
Fresht,FUSION,0.65,172.3,0.71,111.7,0.61,0.59,0.2,0.12,0.23,94.0,https://www.vlr.gg/player/593/fresht?timespan=90d,0.92,0.85,"['KTANA Esports', 'E-Xolos LAZER', 'ILLICIT', 'Chivas Esports', 'Six Karma', 'ILLICIT', 'TP REVEN', 'RETA Esports', 'E-Xolos LAZER', 'Gaming Up', 'E-Xolos LAZER', 'Akave Esports GC', 'Border Monsters', 'ILLICIT', 'FUSION', 'Skull Cracker', 'FUSION', 'Skull Cracker', 'FUSION', 'RETA Esports', 'E-Xolos LAZER', '19esports', 'Skull Cracker', 'FUSION', 'FUSION', 'E-Xolos LAZER', 'FUSION', 'E-Xolos LAZER', 'Skull Cracker', 'RETA Esports', '19esports', 'FUSION', '99 Strength', 'Raw Dawgs', 'afterMath Esports', 'Sovereigns', '19esports', 'Skull Cracker', 'FUSION', 'RETA Esports', 'RILLAS', 'Team mym_alkapone', 'Team Znorux', 'Team blue_mx']"
Jway,Starix,1.62,267.957,1.877,195.752,0.632,1.067,0.11,0.154,0.109,46.0,https://www.vlr.gg/player/41851/jway?timespan=90d,0.807,0.9,"['Grêmio Esports', 'Carecas e Calvos', 'Grêmio Esports', 'SSJ de Óculos', 'SAGAZ', 'Largados e Baitados', 'lanchonete do gerso', 'OS CARA CEGO 2.0', 'INSANUS ESPORTS', 'Brasil 2002', '5Buuggs']"
glym,RED Canids,0.733,141.348,0.644,90.657,0.72,0.479,0.26,0.085,0.067,46.0,https://www.vlr.gg/player/2006/glym?timespan=90d,0.851,0.91,"['Grêmio Esports', 'Carecas e Calvos', 'Grêmio Esports', 'OSKARAMONO', 'FRIENDS OF TEKO', 'SAGAZ', 'NoOrg9', 'SAGAZ', 'SSJ de Óculos', 'Team YOSO', 'Stellae Academy', 'Afrogames', 'Underhounds', 'PEEK', 'PANCADAO', 'NoOrg9', 'Os Bate Laje', ' trator croata', 'A nova onda do Imperador', 'Poera', 'Team Liquid Brazil', 'TRIBO', 'FPS Players', 'Tropa do avanço', 'TBK Esports', 'Liberty', 'ODDIK', 'MIXX', 'LOUD GC', '00Nation Fem', 'MEGAZORD', 'ODDIK Bright', 'AJF e-Sports', 'MIXX', 'Cardume', 'Smoke Troop', 'Peito Infinity', 'TOP GUN', 'os ponta firme', 'Peito Infinity', 'mickey mouse', 'XIT', 'TotalePRO', 'Game Crashers', 'JNS Gaming', 'os ponta firme', 'OS GURI DA GERAL DO GREMIO', 'AJF e-Sports', 'Team Liquid Brazil', 'fake de random', 'MIX', 'TotalePRO', 'XIT', 'MERCEDES', 'Peito Infinity', 'Spotify Rebelion', 'Unemployed', 'Acadêmicos do Tucuruvi', 'Dogma', 'akatsuki de vila', 'Need Org 2.0', 'SEMORGAINDA 3.0', 'Intense Game', 'MIBR', 'Laboratorio do Leozin', 'Unemployed', 'Los Grandes', 'Rise Gaming', 'Gamelanders Purple', 'Bomb Crypto', 'REiGN', 'OSFARMAXP', 'AVENGERS', 'puGG', 'JNS Gaming', 'TBK Esports', 'Gamelanders Blue', 'LOUD', 'Team Vikings', 'HIGHPOWER', 'OSM E-Sports', 'JUXT Gaming', 'FOGUETE', 'Predestinados', 'Esquadrão Gold', 'ODDIK', 'Unlimited', 'OSKARAVELHO', 'ROLO COMPRESSOR', 'Onlyfans', 'RevoadaVLR', 'Barulhentos', 'OSKARAVELHO', 'mato30', 'SLICK', 'GIVENCHY PARIS', 'KG Network', 'HIGHPOWER', 'RevoadaVLR', 'Rise Gaming', 'RevoadaVLR', 'HIGHPOWER', 'betaplayer', 'Keyd Stars', 'Sharks Esports', 'Gamelanders Blue', 'OSKARASEMTIME', 'LPX Gaming', 'Liberty', 'Jaguares Esports', 'REVOADINHA', 'paiN Gaming', 'Imperial Esports', 'paiN Gaming', 'FURIA', 'Gamelanders Blue', 'Imperial Esports', 'RED Canids', 'Jaguares Esports', 'DELIRAWOW', 'Athletico Zombies', 'aim hor$e', 'Keyd Stars', 'Falkol eSports', 'Keyd Stars', 'eRa Eternity', 'Toca Popeye', 'EU+4', 'novidades em breve', 'Intel New Indians', 'Black Dragons', 'paiN Gaming', 'tiobarão', 'Keyd Stars', 'Black Dragons', 'Gamelanders Blue', 'Falkol eSports', 'Urubuzada e-Sports', 'TEAM MAIA']"
saalped,RED Canids,0.78,152.0,0.76,106.9,0.59,0.54,0.11,0.11,0.13,46.0,https://www.vlr.gg/player/41445/saalped?timespan=90d,0.65,0.65,
mochi,EX0TIK GAMING,0.92,149.902,0.811,107.877,0.639,0.557,0.363,0.032,0.032,61.0,https://www.vlr.gg/player/22495/mochi?timespan=90d,0.92,0.84,"['SZK Esports', 'Team Galaga', 'SLTitans Esports', 'Lotus Knights', 'Dimonis eSports', 'SZK Esports', 'Wygers', 'PPP', 'Impulse GW', 'PPP', 'PPP', 'FUZOS', 'GTZ Esports', 'SAW', 'Impulse GW', 'FTW Leça FC Esports', 'Hurricane Of Feathers', 'PPP', 'SAW', 'Impulse GW', 'FTW Leça FC Esports', 'Hurricane Of Feathers', 'ELEVATE', 'SAW', 'SAW', 'Hurricane Of Feathers', 'ELEVATE', 'GTZ Esports', 'Impulse GW', 'FTW Leça FC Esports', 'FUZOS', 'SAW', 'Hurricane Of Feathers', 'ELEVATE', 'GTZ Esports', 'Impulse GW', 'FTW Leça FC Esports', 'FUZOS', 'FUZOS', 'EGN Esports', 'MEDUSA', 'FUZOS', '5M esports', 'EGN Esports', 'FTW Esports', 'Team Vikings', 'Impulse GW', 'Panthers Esports', 'GTZ Esports', 'EGN Esports', 'SAW', 'FTW Esports', 'Team Vikings', 'Impulse GW', 'Panthers Esports', 'GTZ Esports', 'EGN Esports', 'SAW', 'Impulse GW', 'Panthers Esports', 'FTW Esports', 'VIKINGS Fourteen', 'GTZ Esports', 'SAW', 'EGN Esports', 'Impulse GW', 'Panthers Esports', 'FTW Esports', 'VIKINGS Fourteen', 'GTZ Esports', 'SAW', 'EGN Esports', 'Arroz', 'FIVE Media Clan', 'GTZ Esports', 'Team Galaga', 'ZETA Gaming', 'Wygers', 'Team Galaga', 'Melilla Titans', 'TOOOLS esports', 'Guasones', 'Team Galaga', 'Serpes Gaming', 'TOOOLS esports', 'The Last Monarch', 'MIV Gaming', 'H2O', 'Rix.GG Thunder', 'Silent Fraggers', '325 on the dashboard', 'Polonez', 'ALTY']"
Hassan,ZETA Gaming,0.5,115.5,0.48,85.3,0.61,0.36,0.17,0.03,0.08,36.0,https://www.vlr.gg/player/48951/hassan?timespan=90d,0.92,0.84,"['Team Galaga', 'Wygers', 'Lotus Knights', 'Team Galaga', 'SLTitans Esports', 'Melilla Titans', 'SZK Esports']"
ntk,Orquestra Do Maestro,1.1,213.0,1.07,141.1,0.79,0.66,0.44,0.09,0.06,68.0,https://www.vlr.gg/player/1607/ntk?timespan=90d,0.928,0.908,"['A nova onda do Imperador', 'LOUD GC', 'A nova onda do Imperador', 'Stellae Gaming', 'Galorys', 'Stellae Gaming', 'TBK Esports', 'SAGAZ', 'Hero Base', 'Stellae Gaming', 'Legacy', 'RED Canids', 'THE 7', '2Game Esports', 'Galorys', 'SAGAZ', 'OLIMPO', 'A nova onda do Imperador', 'Legacy', 'Hero Base', 'Galorys', 'RED Canids', 'OLIMPO', 'Orquestra Do Maestro', '2Game Esports', 'TBK Esports', 'Stellae Gaming', 'SAGAZ', 'Orquestra do Maestro', 'SAIDEIRA ESPORTS', 'Carecas e Calvos', 'Rumble', 'Xenom com M', 'SGZ', 'OS CARA CEGO', 'SAGAZ', 'OS CARA CEGO', 'KG Network', 'Stellae Gaming', 'Os maridinhos', 'LAJOTA VINNY', 'KannarioPopcorn', 'OTTAWA GAMING', 'M80', 'The Guard', 'FUSION', 'FUSION', 'M80', '00Nation', '00Nation', 'ODDIK', 'RED Canids', 'TBK Esports', 'ODDIK', 'TropiCaos', '00Nation', 'Liberty', 'Keyd Stars', 'Keyd Stars', 'RED Canids', 'Keyd Stars', 'TropiCaos', 'ODDIK', 'RED Canids', 'TBK Esports', 'Liberty', 'Keyd Stars', '00Nation', 'TropiCaos', 'Tuzzy E-Sports', 'Flamengo Esports', 'Tropa do José', 'GAMESKILL', 'Numb', 'Tuzzy E-Sports', 'REiGN', 'DELIRA', 'Laboratorio do Leozin', 'Stars Horizon', 'puGG', 'Los Grandes', 'Liberty', 'ODDIK Bright', 'REiGN', 'Laboratorio do Leozin', 'puGG', 'TropiCaos GC', 'DELIRA', 'REiGN', 'DELIRA', 'Rise Gaming', 'Laboratorio do Leozin', 'Tropinha do TIKTOK 2.0', 'Tuzzy E-Sports', '100Jobs', 'Tropinha do TIKTOK 2.0', 'Maniacos da Mira', 'Laboratorio do Leozin', 'Team Brave Soldiers', 'Team Brave Soldiers', 'Tuzzy E-Sports', 'Bomb Crypto', 'DIRETORIA', 'Tuzzy E-Sports', 'puGG', 'Supremacyy', 'Tropinha do TIKTOK 2.0', 'Team Vikings', 'REiGN', 'Galaxy Carrots', 'REiGN', 'puGG', 'Tuzzy E-Sports', 'TotalePRO', 'puGG', 'ODDIK', '/zombs', '4 ruim e 1 ruim', 'Botafogo eSports', 'Galaxy Carrots', 'Supremacyy', 'INGAMING Esports', 'blowzin e amigos', 'Os Selvagens', 'Mowil Esports', 'VALONEWTONS', 'Knockdown', 'KRÜ Esports', 'ZETA DIVISION', 'Envy', 'Liberty', 'FURIA', 'Team Vikings', 'Sharks Esports', 'Gamelanders Blue', 'Sharks Esports', 'INGAMING Esports', 'Liberty', 'NOORG2.0', 'Rise Gaming', 'Botafogo eSports', 'Stars Horizon', 'blackhat esports', 'FURIA', 'Bingueiros', 'TERROR.NET', 'Gamelanders Blue', 'SLICK', 'TERROR.NET', 'NOORG2.0']"
cidZzZ,Orquestra Do Maestro,1.1,217.3,1.17,136.0,0.68,0.79,0.25,0.12,0.12,68.0,https://www.vlr.gg/player/26214/cidzzz?timespan=90d,0.897,0.906,"['A nova onda do Imperador', 'LOUD GC', 'A nova onda do Imperador', 'SAGAZ', 'SSJ de Óculos', 'THE OFFICE', 'TBS Academy', 'Sliquifier', 'Tropa do Desire', 'mickey mouse', 'SAIDEIRA ESPORTS', 'Grêmio Esports', 'Agropesca Jacare', 'SAGAZ', 'Agropesca Jacare', 'NIGERIA 96', 'RED Canids', 'Galorys', '2Game Esports', 'SAGAZ', 'Orquestra Do Maestro', 'Stellae Gaming', 'Hero Base', 'TBK Esports', 'THE 7', 'Legacy', 'Stellae Gaming', 'Hero Base', '2Game Esports', 'TBK Esports', 'Stellae Gaming', 'Legacy', 'CO-OP.gg', 'Galorys', 'RED Canids', 'OLIMPO', 'insanity', 'OS PITBULL DO MANGUE', 'KAMI TENCHI', 'OS CARA CEGO', 'Brasil 2002', 'LAJOTA VINNY', 'LRV Esports', 'ULTIMATE', 'vitimas do waved', 'Stellae Gaming', 'PANCADAO', 'Peito Infinity', 'AJF e-Sports', 'LOUD GC', 'MIXX', 'TBK Esports', 'Cardume', 'Smoke Troop', 'XIT', 'Peito Infinity', 'MIBR GC', 'Smoke Troop', 'Cardume', 'XIT', 'Peito Infinity', 'Smoke Troop', 'Intense Game', 'MIXX', 'RD E-SPORTS', 'Smoke Troop', 'FRANATIC', 'Timberwolves', 'JNS Gaming', 'MIX', 'TotalePRO', 'XIT', 'MERCEDES', 'Peito Infinity', 'Spotify Rebelion', 'TotalePRO', 'IRLV GAMING', 'ODDIK', 'Glitchpop', 'ODDIK', 'Liberty Female', 'TBK Esports', 'Los Grandes', 'Rise Gaming', 'LEVIATÁN Academy', 'DELIRA', 'AJF e-Sports', 'DDOS', 'BFUP', 'Baixa Renda']"
Spartabang,Exsto Gaming,0.944,202.766,0.999,134.241,0.66,0.721,0.145,0.108,0.127,64.0,https://www.vlr.gg/player/37185/spartabang?timespan=90d,0.92,0.76,"['BITEKI', 'Randoms', 'club penguin', 'New World Order', 'Justice For Tomorrow', 'Monkey Wall Street', 'Elite 5', 'Monkey Wall Street', 'Justice For Tomorrow', 'VND ESPORTS', 'Tiny Turtle Squad', 'Tiny Turtle Squad', 'Hornswogglers', 'BOBO', 'Peace And Love', 'Wolf Pack', 'After Life Esports', 'Funcrew', 'Tiny Turtle Squad', 'Justice For Tomorrow', ""Rub n' Pug"", 'Koopa Troopas', 'JiJieHao', 'Koopa Troopas', 'Dreams To Legends', 'club penguin', 'Koopa Troopas', 'After Life Esports', 'Wolf Pack', 'Infernum', 'UNSW Roar', ""Rub n' Pug"", 'Xu Gang Sapphire', 'Peace And Love', 'Built For Greatness', 'BarackObamaPizza', 'DG', 'Project X', 'THANK YOU', 'Trident Esports', 'andy the panda', 'VIVID Obsidian VO2']"
wAvE,Asterisk,0.955,211.905,0.968,138.972,0.716,0.743,0.199,0.113,0.13,116.0,https://www.vlr.gg/player/22054/wave?timespan=90d,0.65,0.65,"['Level 5', 'RIVAL', 'Reckoning Esports', 'Orangutan', 'Reckoning Esports', 'Mogo eSports', 'Medal Esports', 'Alternate Realities', 'Perfectionists', 'AIRAVATA ESPORTS', 'Mogo eSports', 'Team Ruthless', 'Amul Macho', 'DUPG Esports', 'Mogo eSports', 'Alternate Realities', 'UsualSuspects']"
