name,team,url,url_90d
pyua,club penguin,https://www.vlr.gg/player/1773/pyua?timespan=all,https://www.vlr.gg/player/1773/pyua?timespan=all/?timespan=90d
fusion,club penguin,https://www.vlr.gg/player/44691/fusion?timespan=all,https://www.vlr.gg/player/44691/fusion?timespan=all/?timespan=90d
repo,club penguin,https://www.vlr.gg/player/31578/repo?timespan=all,https://www.vlr.gg/player/31578/repo?timespan=all/?timespan=90d
Zetik,club penguin,https://www.vlr.gg/player/14348/zetik?timespan=all,https://www.vlr.gg/player/14348/zetik?timespan=all/?timespan=90d
oj,club penguin,https://www.vlr.gg/player/1775/oj?timespan=all,https://www.vlr.gg/player/1775/oj?timespan=all/?timespan=90d
Mundy,club penguin,https://www.vlr.gg/player/2597/mundy?timespan=all,https://www.vlr.gg/player/2597/mundy?timespan=all/?timespan=90d
wodz,club penguin,https://www.vlr.gg/player/33920/wodz?timespan=all,https://www.vlr.gg/player/33920/wodz?timespan=all/?timespan=90d
GANGAZI,CNEsports,https://www.vlr.gg/player/4650/gangazi?timespan=all,https://www.vlr.gg/player/4650/gangazi?timespan=all/?timespan=90d
OneStep,CNEsports,https://www.vlr.gg/player/4465/onestep?timespan=all,https://www.vlr.gg/player/4465/onestep?timespan=all/?timespan=90d
kobra,CNEsports,https://www.vlr.gg/player/4563/kobra?timespan=all,https://www.vlr.gg/player/4563/kobra?timespan=all/?timespan=90d
JooHyung,CNEsports,https://www.vlr.gg/player/10654/joohyung?timespan=all,https://www.vlr.gg/player/10654/joohyung?timespan=all/?timespan=90d
BENECIA,CNEsports,https://www.vlr.gg/player/4475/benecia?timespan=all,https://www.vlr.gg/player/4475/benecia?timespan=all/?timespan=90d
Melser,KRÜ Esports,https://www.vlr.gg/player/1311/melser?timespan=all,https://www.vlr.gg/player/1311/melser?timespan=all/?timespan=90d
keznit,KRÜ Esports,https://www.vlr.gg/player/2462/keznit?timespan=all,https://www.vlr.gg/player/2462/keznit?timespan=all/?timespan=90d
Mazino,KRÜ Esports,https://www.vlr.gg/player/7603/mazino?timespan=all,https://www.vlr.gg/player/7603/mazino?timespan=all/?timespan=90d
adverso,KRÜ Esports,https://www.vlr.gg/player/3826/adverso?timespan=all,https://www.vlr.gg/player/3826/adverso?timespan=all/?timespan=90d
mta,KRÜ Esports,https://www.vlr.gg/player/36169/mta?timespan=all,https://www.vlr.gg/player/36169/mta?timespan=all/?timespan=90d
Shyy,KRÜ Esports,https://www.vlr.gg/player/24007/shyy?timespan=all,https://www.vlr.gg/player/24007/shyy?timespan=all/?timespan=90d
ddx,KRÜ Esports,https://www.vlr.gg/player/12871/atom?timespan=all,https://www.vlr.gg/player/12871/atom?timespan=all/?timespan=90d
Nyogen,KRÜ Esports,https://www.vlr.gg/player/11215/ddx?timespan=all,https://www.vlr.gg/player/11215/ddx?timespan=all/?timespan=90d
BlackWiz,NOEZ FOXX,https://www.vlr.gg/player/7888/blackwiz?timespan=all,https://www.vlr.gg/player/7888/blackwiz?timespan=all/?timespan=90d
Esperanza,NOEZ FOXX,https://www.vlr.gg/player/1952/esperanza?timespan=all,https://www.vlr.gg/player/1952/esperanza?timespan=all/?timespan=90d
thiefy,NOEZ FOXX,https://www.vlr.gg/player/6676/thiefy?timespan=all,https://www.vlr.gg/player/6676/thiefy?timespan=all/?timespan=90d
marin,NOEZ FOXX,https://www.vlr.gg/player/1027/marin?timespan=all,https://www.vlr.gg/player/1027/marin?timespan=all/?timespan=90d
eKo,NOEZ FOXX,https://www.vlr.gg/player/1960/eko?timespan=all,https://www.vlr.gg/player/1960/eko?timespan=all/?timespan=90d
barce,NOEZ FOXX,https://www.vlr.gg/player/1001/barce?timespan=all,https://www.vlr.gg/player/1001/barce?timespan=all/?timespan=90d
Try,NOEZ FOXX,https://www.vlr.gg/player/2506/try?timespan=all,https://www.vlr.gg/player/2506/try?timespan=all/?timespan=90d
2zzy,NOEZ FOXX,https://www.vlr.gg/player/1005/2zzy?timespan=all,https://www.vlr.gg/player/1005/2zzy?timespan=all/?timespan=90d
R3gen,Tiny Turtle Squad,https://www.vlr.gg/player/31586/r3gen?timespan=all,https://www.vlr.gg/player/31586/r3gen?timespan=all/?timespan=90d
NOVAE,Tiny Turtle Squad,https://www.vlr.gg/player/36676/novae?timespan=all,https://www.vlr.gg/player/36676/novae?timespan=all/?timespan=90d
BREW,Tiny Turtle Squad,https://www.vlr.gg/player/18046/brew?timespan=all,https://www.vlr.gg/player/18046/brew?timespan=all/?timespan=90d
gon,Tiny Turtle Squad,https://www.vlr.gg/player/43115/gon?timespan=all,https://www.vlr.gg/player/43115/gon?timespan=all/?timespan=90d
WisdomCats,Tiny Turtle Squad,https://www.vlr.gg/player/43169/wisdomcats?timespan=all,https://www.vlr.gg/player/43169/wisdomcats?timespan=all/?timespan=90d
Zeo,Tiny Turtle Squad,https://www.vlr.gg/player/49800/zeo?timespan=all,https://www.vlr.gg/player/49800/zeo?timespan=all/?timespan=90d
Ketzai,Unicorn Cyber Esports,https://www.vlr.gg/player/49584/ketzai?timespan=all,https://www.vlr.gg/player/49584/ketzai?timespan=all/?timespan=90d
QuinT,Unicorn Cyber Esports,https://www.vlr.gg/player/49565/quint?timespan=all,https://www.vlr.gg/player/49565/quint?timespan=all/?timespan=90d
X1nh,Unicorn Cyber Esports,https://www.vlr.gg/player/49566/x1nh?timespan=all,https://www.vlr.gg/player/49566/x1nh?timespan=all/?timespan=90d
prettyMy,Unicorn Cyber Esports,https://www.vlr.gg/player/49567/prettymy?timespan=all,https://www.vlr.gg/player/49567/prettymy?timespan=all/?timespan=90d
KeA,Unicorn Cyber Esports,https://www.vlr.gg/player/8165/kea?timespan=all,https://www.vlr.gg/player/8165/kea?timespan=all/?timespan=90d
Creamm,Unicorn Cyber Esports,https://www.vlr.gg/player/49564/creamm?timespan=all,https://www.vlr.gg/player/49564/creamm?timespan=all/?timespan=90d
Ninebody,TYLOO,https://www.vlr.gg/player/3547/ninebody?timespan=all,https://www.vlr.gg/player/3547/ninebody?timespan=all/?timespan=90d
coldfish,TYLOO,https://www.vlr.gg/player/3020/coldfish?timespan=all,https://www.vlr.gg/player/3020/coldfish?timespan=all/?timespan=90d
hfmi0dzjc9z7,TYLOO,https://www.vlr.gg/player/7135/hfmi0dzjc9z7?timespan=all,https://www.vlr.gg/player/7135/hfmi0dzjc9z7?timespan=all/?timespan=90d
Eren,TYLOO,https://www.vlr.gg/player/14444/eren?timespan=all,https://www.vlr.gg/player/14444/eren?timespan=all/?timespan=90d
fc4t,TYLOO,https://www.vlr.gg/player/45809/fc4t?timespan=all,https://www.vlr.gg/player/45809/fc4t?timespan=all/?timespan=90d
slk,TYLOO,https://www.vlr.gg/player/14453/sunshine?timespan=all,https://www.vlr.gg/player/14453/sunshine?timespan=all/?timespan=90d
valyn,G2 Esports,https://www.vlr.gg/player/3885/valyn?timespan=all,https://www.vlr.gg/player/3885/valyn?timespan=all/?timespan=90d
jawgemo,G2 Esports,https://www.vlr.gg/player/3993/jawgemo?timespan=all,https://www.vlr.gg/player/3993/jawgemo?timespan=all/?timespan=90d
trent,G2 Esports,https://www.vlr.gg/player/15500/trent?timespan=all,https://www.vlr.gg/player/15500/trent?timespan=all/?timespan=90d
JonahP,G2 Esports,https://www.vlr.gg/player/4581/jonahp?timespan=all,https://www.vlr.gg/player/4581/jonahp?timespan=all/?timespan=90d
leaf,G2 Esports,https://www.vlr.gg/player/7873/leaf?timespan=all,https://www.vlr.gg/player/7873/leaf?timespan=all/?timespan=90d
Seowulf,G2 Esports,https://www.vlr.gg/player/21327/seowulf?timespan=all,https://www.vlr.gg/player/21327/seowulf?timespan=all/?timespan=90d
shhhack,G2 Esports,https://www.vlr.gg/player/52/joshrt?timespan=all,https://www.vlr.gg/player/52/joshrt?timespan=all/?timespan=90d
Curvezy,Randoms,https://www.vlr.gg/player/49878/curvezy?timespan=all,https://www.vlr.gg/player/49878/curvezy?timespan=all/?timespan=90d
Kakashiii,Randoms,https://www.vlr.gg/player/33039/kakashiii?timespan=all,https://www.vlr.gg/player/33039/kakashiii?timespan=all/?timespan=90d
Planko,Randoms,https://www.vlr.gg/player/44958/planko?timespan=all,https://www.vlr.gg/player/44958/planko?timespan=all/?timespan=90d
Mythical,Randoms,https://www.vlr.gg/player/12965/mythical?timespan=all,https://www.vlr.gg/player/12965/mythical?timespan=all/?timespan=90d
Monokuma,Randoms,https://www.vlr.gg/player/34217/monokuma?timespan=all,https://www.vlr.gg/player/34217/monokuma?timespan=all/?timespan=90d
Astin,Randoms,https://www.vlr.gg/player/43143/astin?timespan=all,https://www.vlr.gg/player/43143/astin?timespan=all/?timespan=90d
Nikuu,Randoms,https://www.vlr.gg/player/34243/nikuu?timespan=all,https://www.vlr.gg/player/34243/nikuu?timespan=all/?timespan=90d
AC,Titan Esports Club,https://www.vlr.gg/player/14445/ac?timespan=all,https://www.vlr.gg/player/14445/ac?timespan=all/?timespan=90d
Haodong,Titan Esports Club,https://www.vlr.gg/player/4720/haodong?timespan=all,https://www.vlr.gg/player/4720/haodong?timespan=all/?timespan=90d
Abo,Titan Esports Club,https://www.vlr.gg/player/5011/abo?timespan=all,https://www.vlr.gg/player/5011/abo?timespan=all/?timespan=90d
kawaii,Titan Esports Club,https://www.vlr.gg/player/4778/kawaii?timespan=all,https://www.vlr.gg/player/4778/kawaii?timespan=all/?timespan=90d
Rb,Titan Esports Club,https://www.vlr.gg/player/488/rb?timespan=all,https://www.vlr.gg/player/488/rb?timespan=all/?timespan=90d
B1ack,Titan Esports Club,https://www.vlr.gg/player/30526/b1ack?timespan=all,https://www.vlr.gg/player/30526/b1ack?timespan=all/?timespan=90d
Gazero,Titan Esports Club,https://www.vlr.gg/player/42709/gazero?timespan=all,https://www.vlr.gg/player/42709/gazero?timespan=all/?timespan=90d
AfteR,Titan Esports Club,https://www.vlr.gg/player/42154/3water?timespan=all,https://www.vlr.gg/player/42154/3water?timespan=all/?timespan=90d
P0PPIN,RANKERS,https://www.vlr.gg/player/21778/p0ppin?timespan=all,https://www.vlr.gg/player/21778/p0ppin?timespan=all/?timespan=90d
Eggsterr,RANKERS,https://www.vlr.gg/player/35302/eggsterr?timespan=all,https://www.vlr.gg/player/35302/eggsterr?timespan=all/?timespan=90d
nightz,RANKERS,https://www.vlr.gg/player/41798/nightz?timespan=all,https://www.vlr.gg/player/41798/nightz?timespan=all/?timespan=90d
Inspire,RANKERS,https://www.vlr.gg/player/53/inspire?timespan=all,https://www.vlr.gg/player/53/inspire?timespan=all/?timespan=90d
canezera,RANKERS,https://www.vlr.gg/player/36560/canezera?timespan=all,https://www.vlr.gg/player/36560/canezera?timespan=all/?timespan=90d
ArPoom,Team NKT Academy,https://www.vlr.gg/player/12291/arpoom?timespan=all,https://www.vlr.gg/player/12291/arpoom?timespan=all/?timespan=90d
socools0da,Team NKT Academy,https://www.vlr.gg/player/16977/socools0da?timespan=all,https://www.vlr.gg/player/16977/socools0da?timespan=all/?timespan=90d
Vickyz,Team NKT Academy,https://www.vlr.gg/player/25535/vickyz?timespan=all,https://www.vlr.gg/player/25535/vickyz?timespan=all/?timespan=90d
D4rf,Team NKT Academy,https://www.vlr.gg/player/27225/d4rf?timespan=all,https://www.vlr.gg/player/27225/d4rf?timespan=all/?timespan=90d
LoRangeZ,Team NKT Academy,https://www.vlr.gg/player/31498/lorangez?timespan=all,https://www.vlr.gg/player/31498/lorangez?timespan=all/?timespan=90d
w1zard,Team NKT Academy,https://www.vlr.gg/player/5690/w1zard?timespan=all,https://www.vlr.gg/player/5690/w1zard?timespan=all/?timespan=90d
Ri0,True Rippers,https://www.vlr.gg/player/3502/ri0?timespan=all,https://www.vlr.gg/player/3502/ri0?timespan=all/?timespan=90d
Marcai,True Rippers,https://www.vlr.gg/player/46121/marcai?timespan=all,https://www.vlr.gg/player/46121/marcai?timespan=all/?timespan=90d
BatmaN,True Rippers,https://www.vlr.gg/player/40057/batman?timespan=all,https://www.vlr.gg/player/40057/batman?timespan=all/?timespan=90d
R0meo,True Rippers,https://www.vlr.gg/player/46048/r0meo?timespan=all,https://www.vlr.gg/player/46048/r0meo?timespan=all/?timespan=90d
WAT,True Rippers,https://www.vlr.gg/player/1770/wat?timespan=all,https://www.vlr.gg/player/1770/wat?timespan=all/?timespan=90d
RvK,True Rippers,https://www.vlr.gg/player/12323/rvk?timespan=all,https://www.vlr.gg/player/12323/rvk?timespan=all/?timespan=90d
Ransom,True Rippers,https://www.vlr.gg/player/48358/ransom?timespan=all,https://www.vlr.gg/player/48358/ransom?timespan=all/?timespan=90d
EzioSMC,True Rippers,https://www.vlr.gg/player/48359/eziosmc?timespan=all,https://www.vlr.gg/player/48359/eziosmc?timespan=all/?timespan=90d
o0o0o,Nova Esports,https://www.vlr.gg/player/4402/o0o0o?timespan=all,https://www.vlr.gg/player/4402/o0o0o?timespan=all/?timespan=90d
OBONE,Nova Esports,https://www.vlr.gg/player/36670/obone?timespan=all,https://www.vlr.gg/player/36670/obone?timespan=all/?timespan=90d
SWERL,Nova Esports,https://www.vlr.gg/player/1209/swerl?timespan=all,https://www.vlr.gg/player/1209/swerl?timespan=all/?timespan=90d
CB,Nova Esports,https://www.vlr.gg/player/39697/cb?timespan=all,https://www.vlr.gg/player/39697/cb?timespan=all/?timespan=90d
Ezeir,Nova Esports,https://www.vlr.gg/player/46460/ezeir?timespan=all,https://www.vlr.gg/player/46460/ezeir?timespan=all/?timespan=90d
GuanG,Nova Esports,https://www.vlr.gg/player/41054/guang?timespan=all,https://www.vlr.gg/player/41054/guang?timespan=all/?timespan=90d
fore,Nova Esports,https://www.vlr.gg/player/44580/24k?timespan=all,https://www.vlr.gg/player/44580/24k?timespan=all/?timespan=90d
RIPablo,IGZIST,https://www.vlr.gg/player/1973/ripablo?timespan=all,https://www.vlr.gg/player/1973/ripablo?timespan=all/?timespan=90d
popogachi,IGZIST,https://www.vlr.gg/player/2671/popogachi?timespan=all,https://www.vlr.gg/player/2671/popogachi?timespan=all/?timespan=90d
Yamada,IGZIST,https://www.vlr.gg/player/44613/yamada?timespan=all,https://www.vlr.gg/player/44613/yamada?timespan=all/?timespan=90d
oitaN,IGZIST,https://www.vlr.gg/player/1971/oitan?timespan=all,https://www.vlr.gg/player/1971/oitan?timespan=all/?timespan=90d
Frxeez,IGZIST,https://www.vlr.gg/player/47481/frxeez?timespan=all,https://www.vlr.gg/player/47481/frxeez?timespan=all/?timespan=90d
EROC,IGZIST,https://www.vlr.gg/player/47464/taki?timespan=all,https://www.vlr.gg/player/47464/taki?timespan=all/?timespan=90d
Healing,DRX Changers,https://www.vlr.gg/player/29299/healing?timespan=all,https://www.vlr.gg/player/29299/healing?timespan=all/?timespan=90d
lucky,DRX Changers,https://www.vlr.gg/player/39906/lucky?timespan=all,https://www.vlr.gg/player/39906/lucky?timespan=all/?timespan=90d
Dia,DRX Changers,https://www.vlr.gg/player/29331/dia?timespan=all,https://www.vlr.gg/player/29331/dia?timespan=all/?timespan=90d
YOME,DRX Changers,https://www.vlr.gg/player/29269/yome?timespan=all,https://www.vlr.gg/player/29269/yome?timespan=all/?timespan=90d
Ache,DRX Changers,https://www.vlr.gg/player/43037/ache?timespan=all,https://www.vlr.gg/player/43037/ache?timespan=all/?timespan=90d
YuRiHaNa,DRX Changers,https://www.vlr.gg/player/29289/yurihana?timespan=all,https://www.vlr.gg/player/29289/yurihana?timespan=all/?timespan=90d
fAwn,DRX Changers,https://www.vlr.gg/player/4645/fawn?timespan=all,https://www.vlr.gg/player/4645/fawn?timespan=all/?timespan=90d
juri,DRX Changers,https://www.vlr.gg/player/29333/juri?timespan=all,https://www.vlr.gg/player/29333/juri?timespan=all/?timespan=90d
Tuna,APAY Academy,https://www.vlr.gg/player/49532/tuna?timespan=all,https://www.vlr.gg/player/49532/tuna?timespan=all/?timespan=90d
Lightning,APAY Academy,https://www.vlr.gg/player/49529/lightning?timespan=all,https://www.vlr.gg/player/49529/lightning?timespan=all/?timespan=90d
Fin,APAY Academy,https://www.vlr.gg/player/49530/fin?timespan=all,https://www.vlr.gg/player/49530/fin?timespan=all/?timespan=90d
Jose1,APAY Academy,https://www.vlr.gg/player/49531/jose1?timespan=all,https://www.vlr.gg/player/49531/jose1?timespan=all/?timespan=90d
Dylan,APAY Academy,https://www.vlr.gg/player/49533/dylan?timespan=all,https://www.vlr.gg/player/49533/dylan?timespan=all/?timespan=90d
シガレット,APAY Academy,https://www.vlr.gg/player/49541/?timespan=all,https://www.vlr.gg/player/49541/?timespan=all/?timespan=90d
Yatoo,APAY Academy,https://www.vlr.gg/player/21826/yatoo?timespan=all,https://www.vlr.gg/player/21826/yatoo?timespan=all/?timespan=90d
LOVE,APAY Academy,https://www.vlr.gg/player/49569/love?timespan=all,https://www.vlr.gg/player/49569/love?timespan=all/?timespan=90d
mindfreak,Paper Rex,https://www.vlr.gg/player/9800/mindfreak?timespan=all,https://www.vlr.gg/player/9800/mindfreak?timespan=all/?timespan=90d
Jinggg,Paper Rex,https://www.vlr.gg/player/7378/jinggg?timespan=all,https://www.vlr.gg/player/7378/jinggg?timespan=all/?timespan=90d
f0rsakeN,Paper Rex,https://www.vlr.gg/player/9801/f0rsaken?timespan=all,https://www.vlr.gg/player/9801/f0rsaken?timespan=all/?timespan=90d
d4v41,Paper Rex,https://www.vlr.gg/player/9803/d4v41?timespan=all,https://www.vlr.gg/player/9803/d4v41?timespan=all/?timespan=90d
something,Paper Rex,https://www.vlr.gg/player/17086/something?timespan=all,https://www.vlr.gg/player/17086/something?timespan=all/?timespan=90d
JdFaker,Paper Rex,https://www.vlr.gg/player/2364/jdfaker?timespan=all,https://www.vlr.gg/player/2364/jdfaker?timespan=all/?timespan=90d
alecks,Paper Rex,https://www.vlr.gg/player/9804/alecks?timespan=all,https://www.vlr.gg/player/9804/alecks?timespan=all/?timespan=90d
Listi,Paper Rex,https://www.vlr.gg/player/46761/listi?timespan=all,https://www.vlr.gg/player/46761/listi?timespan=all/?timespan=90d
raafa,FURIA,https://www.vlr.gg/player/25743/raafa?timespan=all,https://www.vlr.gg/player/25743/raafa?timespan=all/?timespan=90d
heat,FURIA,https://www.vlr.gg/player/8673/heat?timespan=all,https://www.vlr.gg/player/8673/heat?timespan=all/?timespan=90d
mwzera,FURIA,https://www.vlr.gg/player/939/mwzera?timespan=all,https://www.vlr.gg/player/939/mwzera?timespan=all/?timespan=90d
havoc,FURIA,https://www.vlr.gg/player/8706/havoc?timespan=all,https://www.vlr.gg/player/8706/havoc?timespan=all/?timespan=90d
Khalil,FURIA,https://www.vlr.gg/player/1711/khalil?timespan=all,https://www.vlr.gg/player/1711/khalil?timespan=all/?timespan=90d
lukzera,FURIA,https://www.vlr.gg/player/25910/peu?timespan=all,https://www.vlr.gg/player/25910/peu?timespan=all/?timespan=90d
Boaster,FNATIC,https://www.vlr.gg/player/438/boaster?timespan=all,https://www.vlr.gg/player/438/boaster?timespan=all/?timespan=90d
crashies,FNATIC,https://www.vlr.gg/player/4/crashies?timespan=all,https://www.vlr.gg/player/4/crashies?timespan=all/?timespan=90d
kaajak,FNATIC,https://www.vlr.gg/player/9554/kaajak?timespan=all,https://www.vlr.gg/player/9554/kaajak?timespan=all/?timespan=90d
Chronicle,FNATIC,https://www.vlr.gg/player/458/chronicle?timespan=all,https://www.vlr.gg/player/458/chronicle?timespan=all/?timespan=90d
Alfajer,FNATIC,https://www.vlr.gg/player/9810/alfajer?timespan=all,https://www.vlr.gg/player/9810/alfajer?timespan=all/?timespan=90d
Leo,FNATIC,https://www.vlr.gg/player/1380/leo?timespan=all,https://www.vlr.gg/player/1380/leo?timespan=all/?timespan=90d
CoJo,FNATIC,https://www.vlr.gg/player/18972/cojo?timespan=all,https://www.vlr.gg/player/18972/cojo?timespan=all/?timespan=90d
Milan,FNATIC,https://www.vlr.gg/player/19729/elmapuddy?timespan=all,https://www.vlr.gg/player/19729/elmapuddy?timespan=all/?timespan=90d
karam1l,DUPG Esports,https://www.vlr.gg/player/30286/karam1l?timespan=all,https://www.vlr.gg/player/30286/karam1l?timespan=all/?timespan=90d
HyBr1D,DUPG Esports,https://www.vlr.gg/player/17294/hybr1d?timespan=all,https://www.vlr.gg/player/17294/hybr1d?timespan=all/?timespan=90d
AceStaRRRRR,DUPG Esports,https://www.vlr.gg/player/31355/acestarrrrr?timespan=all,https://www.vlr.gg/player/31355/acestarrrrr?timespan=all/?timespan=90d
Envy2K,DUPG Esports,https://www.vlr.gg/player/46104/envy2k?timespan=all,https://www.vlr.gg/player/46104/envy2k?timespan=all/?timespan=90d
Disease,DUPG Esports,https://www.vlr.gg/player/43390/disease?timespan=all,https://www.vlr.gg/player/43390/disease?timespan=all/?timespan=90d
Scouser,DUPG Esports,https://www.vlr.gg/player/47884/scouser?timespan=all,https://www.vlr.gg/player/47884/scouser?timespan=all/?timespan=90d
Blue,Chaos Alliance,https://www.vlr.gg/player/26996/blue?timespan=all,https://www.vlr.gg/player/26996/blue?timespan=all/?timespan=90d
ckuma,Chaos Alliance,https://www.vlr.gg/player/42541/ckuma?timespan=all,https://www.vlr.gg/player/42541/ckuma?timespan=all/?timespan=90d
Uta,Chaos Alliance,https://www.vlr.gg/player/7851/uta?timespan=all,https://www.vlr.gg/player/7851/uta?timespan=all/?timespan=90d
CHAK,Chaos Alliance,https://www.vlr.gg/player/47977/chak?timespan=all,https://www.vlr.gg/player/47977/chak?timespan=all/?timespan=90d
YHchen,JDG Esports,https://www.vlr.gg/player/10486/yhchen?timespan=all,https://www.vlr.gg/player/10486/yhchen?timespan=all/?timespan=90d
stew,JDG Esports,https://www.vlr.gg/player/16924/stew?timespan=all,https://www.vlr.gg/player/16924/stew?timespan=all/?timespan=90d
Viva,JDG Esports,https://www.vlr.gg/player/36415/viva?timespan=all,https://www.vlr.gg/player/36415/viva?timespan=all/?timespan=90d
jkuro,JDG Esports,https://www.vlr.gg/player/3519/jkuro?timespan=all,https://www.vlr.gg/player/3519/jkuro?timespan=all/?timespan=90d
Z1yan,JDG Esports,https://www.vlr.gg/player/41029/z1yan?timespan=all,https://www.vlr.gg/player/41029/z1yan?timespan=all/?timespan=90d
sword9,JDG Esports,https://www.vlr.gg/player/3049/sword9?timespan=all,https://www.vlr.gg/player/3049/sword9?timespan=all/?timespan=90d
YiHao,JDG Esports,https://www.vlr.gg/player/4320/yihao?timespan=all,https://www.vlr.gg/player/4320/yihao?timespan=all/?timespan=90d
Jayce,JDG Esports,https://www.vlr.gg/player/42704/jayce?timespan=all,https://www.vlr.gg/player/42704/jayce?timespan=all/?timespan=90d
hypnotizing,JDG Esports,https://www.vlr.gg/player/38676/ego?timespan=all,https://www.vlr.gg/player/38676/ego?timespan=all/?timespan=90d
Luca,Delight,https://www.vlr.gg/player/37393/luca?timespan=all,https://www.vlr.gg/player/37393/luca?timespan=all/?timespan=90d
Chay,Delight,https://www.vlr.gg/player/31845/chay?timespan=all,https://www.vlr.gg/player/31845/chay?timespan=all/?timespan=90d
g4ll,Delight,https://www.vlr.gg/player/45852/g4ll?timespan=all,https://www.vlr.gg/player/45852/g4ll?timespan=all/?timespan=90d
R1va,Delight,https://www.vlr.gg/player/45853/r1va?timespan=all,https://www.vlr.gg/player/45853/r1va?timespan=all/?timespan=90d
flora,Delight,https://www.vlr.gg/player/47482/flora?timespan=all,https://www.vlr.gg/player/47482/flora?timespan=all/?timespan=90d
Dhimoruto,Delight,https://www.vlr.gg/player/2445/dhimoruto?timespan=all,https://www.vlr.gg/player/2445/dhimoruto?timespan=all/?timespan=90d
sieg,Delight,https://www.vlr.gg/player/41741/sieg?timespan=all,https://www.vlr.gg/player/41741/sieg?timespan=all/?timespan=90d
YoWamu,BABO,https://www.vlr.gg/player/34785/yowamu?timespan=all,https://www.vlr.gg/player/34785/yowamu?timespan=all/?timespan=90d
Ask,BABO,https://www.vlr.gg/player/23971/ask?timespan=all,https://www.vlr.gg/player/23971/ask?timespan=all/?timespan=90d
Ady,BABO,https://www.vlr.gg/player/47467/ady?timespan=all,https://www.vlr.gg/player/47467/ady?timespan=all/?timespan=90d
kurozooted,BABO,https://www.vlr.gg/player/10658/kurozooted?timespan=all,https://www.vlr.gg/player/10658/kurozooted?timespan=all/?timespan=90d
Dan,BABO,https://www.vlr.gg/player/27562/dan?timespan=all,https://www.vlr.gg/player/27562/dan?timespan=all/?timespan=90d
ScoPe,BABO,https://www.vlr.gg/player/47469/scope?timespan=all,https://www.vlr.gg/player/47469/scope?timespan=all/?timespan=90d
shoushi,BABO,https://www.vlr.gg/player/690/shoushi?timespan=all,https://www.vlr.gg/player/690/shoushi?timespan=all/?timespan=90d
AlMtRoOo3,Onyx Ravens,https://www.vlr.gg/player/37789/almtrooo3?timespan=all,https://www.vlr.gg/player/37789/almtrooo3?timespan=all/?timespan=90d
Srx,Onyx Ravens,https://www.vlr.gg/player/30503/srx?timespan=all,https://www.vlr.gg/player/30503/srx?timespan=all/?timespan=90d
waleed,Onyx Ravens,https://www.vlr.gg/player/40014/waleed?timespan=all,https://www.vlr.gg/player/40014/waleed?timespan=all/?timespan=90d
Kuro,Onyx Ravens,https://www.vlr.gg/player/19311/kuro?timespan=all,https://www.vlr.gg/player/19311/kuro?timespan=all/?timespan=90d
ACHRF,Onyx Ravens,https://www.vlr.gg/player/12333/achrf?timespan=all,https://www.vlr.gg/player/12333/achrf?timespan=all/?timespan=90d
zMART,Onyx Ravens,https://www.vlr.gg/player/12331/zmart?timespan=all,https://www.vlr.gg/player/12331/zmart?timespan=all/?timespan=90d
STK,Onyx Ravens,https://www.vlr.gg/player/31082/kam1kaze?timespan=all,https://www.vlr.gg/player/31082/kam1kaze?timespan=all/?timespan=90d
NT2k,Team Big BAAM,https://www.vlr.gg/player/14227/nt2k?timespan=all,https://www.vlr.gg/player/14227/nt2k?timespan=all/?timespan=90d
LilHieu,Team Big BAAM,https://www.vlr.gg/player/21840/lilhieu?timespan=all,https://www.vlr.gg/player/21840/lilhieu?timespan=all/?timespan=90d
nTK,Team Big BAAM,https://www.vlr.gg/player/1432/ntk?timespan=all,https://www.vlr.gg/player/1432/ntk?timespan=all/?timespan=90d
P1nA,Team Big BAAM,https://www.vlr.gg/player/1431/p1na?timespan=all,https://www.vlr.gg/player/1431/p1na?timespan=all/?timespan=90d
KimHung2k5,Team Big BAAM,https://www.vlr.gg/player/49818/kimhung2k5?timespan=all,https://www.vlr.gg/player/49818/kimhung2k5?timespan=all/?timespan=90d
gobera,2Game Esports,https://www.vlr.gg/player/14950/gobera?timespan=all,https://www.vlr.gg/player/14950/gobera?timespan=all/?timespan=90d
Zap,2Game Esports,https://www.vlr.gg/player/3169/zap?timespan=all,https://www.vlr.gg/player/3169/zap?timespan=all/?timespan=90d
pryze,2Game Esports,https://www.vlr.gg/player/662/pryze?timespan=all,https://www.vlr.gg/player/662/pryze?timespan=all/?timespan=90d
lz,2Game Esports,https://www.vlr.gg/player/6195/lz?timespan=all,https://www.vlr.gg/player/6195/lz?timespan=all/?timespan=90d
spike,2Game Esports,https://www.vlr.gg/player/21661/spike?timespan=all,https://www.vlr.gg/player/21661/spike?timespan=all/?timespan=90d
silentzz,2Game Esports,https://www.vlr.gg/player/11921/silentzz?timespan=all,https://www.vlr.gg/player/11921/silentzz?timespan=all/?timespan=90d
Yushi,2Game Esports,https://www.vlr.gg/player/14482/faithz0r?timespan=all,https://www.vlr.gg/player/14482/faithz0r?timespan=all/?timespan=90d
Kr1stal,Xipto x Global Esports,https://www.vlr.gg/player/5796/kr1stal?timespan=all,https://www.vlr.gg/player/5796/kr1stal?timespan=all/?timespan=90d
kellyS,Xipto x Global Esports,https://www.vlr.gg/player/7437/kellys?timespan=all,https://www.vlr.gg/player/7437/kellys?timespan=all/?timespan=90d
