Player,Team,Rating,ACS,KD,ADR,KAST,KPR,APR,FKPR,FDPR,Total_Rounds_Played,url,tier_m,region_m,opponents
NDG,Team Secret Academy,1.052,205.963,1.067,134.308,0.75,0.732,0.326,0.081,0.069,3325.0,https://www.vlr.gg/player/12322/ndg?timespan=all,0.7,0.7,
Secre,Team Secret Academy,1.076,230.082,1.059,147.065,0.706,0.775,0.274,0.086,0.077,342.0,https://www.vlr.gg/player/49001/secre?timespan=all,0.7,0.7,
Rbtx,Team Secret,0.51,126.0,0.41,86.3,0.5,0.35,0.25,0.1,0.15,20.0,https://www.vlr.gg/player/25499/rbtx?timespan=all,0.7,0.7,
Klamran,ROSE,1.027,225.641,1.061,146.313,0.706,0.782,0.221,0.149,0.129,11427.0,https://www.vlr.gg/player/16028/klamran?timespan=all,0.7,0.7,
Clewy,ROSE,1.162,217.787,1.233,148.728,0.736,0.776,0.237,0.083,0.073,4200.0,https://www.vlr.gg/player/27879/clewy?timespan=all,0.7,0.7,
DataKiller,ROSE,1.059,221.639,1.07,147.03,0.716,0.785,0.28,0.097,0.097,5971.0,https://www.vlr.gg/player/29139/datakiller?timespan=all,0.7,0.7,
Tn,ROSE,1.042,222.11,1.09,144.489,0.7,0.788,0.184,0.138,0.137,3983.0,https://www.vlr.gg/player/24250/tn?timespan=all,0.7,0.7,
Rebo,ROSE,1.023,195.176,1.031,123.757,0.726,0.683,0.337,0.096,0.101,18673.0,https://www.vlr.gg/player/823/rebo?timespan=all,0.7,0.7,
DaFt,Unicorn Cyber Da Nang,1.033,218.201,1.03,144.907,0.706,0.753,0.265,0.115,0.105,3207.0,https://www.vlr.gg/player/14587/daft?timespan=all,0.7,0.7,
albus,Unicorn Cyber Da Nang,0.895,187.081,0.873,125.895,0.687,0.64,0.261,0.101,0.114,2812.0,https://www.vlr.gg/player/19154/albus?timespan=all,0.7,0.7,
TRIPCIEW,Unicorn Cyber Da Nang,0.991,187.616,0.961,125.787,0.686,0.662,0.311,0.064,0.078,2346.0,https://www.vlr.gg/player/23042/tripciew?timespan=all,0.7,0.7,
NT2k,Unicorn Cyber Da Nang,1.039,232.802,1.081,150.156,0.706,0.802,0.242,0.169,0.139,5964.0,https://www.vlr.gg/player/14227/nt2k?timespan=all,0.7,0.7,
d1srupt,Unicorn Cyber Da Nang,1.084,216.219,1.105,141.393,0.727,0.759,0.298,0.107,0.092,5807.0,https://www.vlr.gg/player/7434/d1srupt?timespan=all,0.7,0.7,
Louboutin,Unicorn Cyber Da Nang,0.988,202.763,0.998,133.952,0.701,0.715,0.231,0.092,0.093,3156.0,https://www.vlr.gg/player/23041/louboutin?timespan=all,0.7,0.7,
Curvezy,Randoms,0.585,134.343,0.617,88.891,0.539,0.46,0.257,0.0,0.117,35.0,https://www.vlr.gg/player/49878/curvezy?timespan=all,0.7,0.7,
Kakashiii,Randoms,0.868,192.059,0.842,128.721,0.696,0.644,0.312,0.084,0.118,1663.0,https://www.vlr.gg/player/33039/kakashiii?timespan=all,0.7,0.7,
Planko,Randoms,0.835,181.064,0.831,118.082,0.647,0.636,0.209,0.06,0.105,439.0,https://www.vlr.gg/player/44958/planko?timespan=all,0.7,0.7,
Mythical,Randoms,0.904,210.047,0.913,135.973,0.655,0.723,0.199,0.125,0.156,1864.0,https://www.vlr.gg/player/12965/mythical?timespan=all,0.7,0.7,
Monokuma,Randoms,1.164,246.291,1.2,157.606,0.698,0.86,0.183,0.141,0.115,1347.0,https://www.vlr.gg/player/34217/monokuma?timespan=all,0.7,0.7,
Astin,Randoms,0.915,177.116,0.894,115.637,0.711,0.636,0.31,0.049,0.057,1387.0,https://www.vlr.gg/player/43143/astin?timespan=all,0.7,0.7,
Nikuu,Randoms,0.773,147.407,0.733,97.355,0.698,0.515,0.29,0.063,0.065,321.0,https://www.vlr.gg/player/34243/nikuu?timespan=all,0.7,0.7,
Tenshi,Siko,1.008,198.627,0.981,129.418,0.711,0.704,0.324,0.083,0.089,3039.0,https://www.vlr.gg/player/26809/tenshi?timespan=all,0.7,0.7,
kpro,Siko,1.044,190.901,0.987,126.29,0.725,0.673,0.374,0.079,0.089,2897.0,https://www.vlr.gg/player/31058/kpro?timespan=all,0.7,0.7,
poegii,Siko,1.082,206.561,1.114,136.644,0.718,0.737,0.217,0.088,0.072,3185.0,https://www.vlr.gg/player/26837/poegii?timespan=all,0.7,0.7,
Hyperzxz,Siko,1.067,232.12,1.092,148.799,0.708,0.795,0.254,0.131,0.125,7628.0,https://www.vlr.gg/player/4307/hyperzxz?timespan=all,0.7,0.7,
Rouss,Siko,0.973,189.886,0.971,126.403,0.685,0.683,0.249,0.091,0.083,575.0,https://www.vlr.gg/player/39718/rouss?timespan=all,0.7,0.7,
Wezy,Siko,0.88,205.444,1.013,138.797,0.635,0.723,0.152,0.125,0.138,173.0,https://www.vlr.gg/player/10457/wezy?timespan=all,0.7,0.7,
Retla,Rival Esports,1.039,210.005,1.158,135.642,0.722,0.76,0.234,0.077,0.075,4599.0,https://www.vlr.gg/player/2361/retla?timespan=all,0.7,0.7,
ZesBeeW,Rival Esports,1.132,236.476,1.244,148.831,0.736,0.843,0.231,0.146,0.108,8340.0,https://www.vlr.gg/player/2380/zesbeew?timespan=all,0.7,0.7,
Inf,Rival Esports,0.991,213.463,1.06,141.752,0.674,0.758,0.193,0.118,0.124,1854.0,https://www.vlr.gg/player/34031/inf?timespan=all,0.7,0.7,
twelve,Rival Esports,1.082,213.683,1.201,139.937,0.754,0.766,0.332,0.11,0.093,618.0,https://www.vlr.gg/player/36695/twelve?timespan=all,0.7,0.7,
Reverie,Rival Esports,1.054,200.285,1.055,134.398,0.745,0.705,0.324,0.068,0.061,2777.0,https://www.vlr.gg/player/16942/reverie?timespan=all,0.7,0.7,
Impecunity,Rival Esports,1.016,202.611,1.067,134.727,0.705,0.731,0.193,0.117,0.107,1954.0,https://www.vlr.gg/player/36704/impecunity?timespan=all,0.7,0.7,
bnja,MixPe,1.015,204.717,1.101,136.402,0.704,0.76,0.2,0.083,0.07,580.0,https://www.vlr.gg/player/43944/bnja?timespan=all,0.7,0.7,
Bugh1nio,MixPe,1.127,210.334,1.165,138.387,0.777,0.788,0.404,0.043,0.054,558.0,https://www.vlr.gg/player/43953/bugh1nio?timespan=all,0.7,0.7,
Grimmjow,MixPe,1.062,211.41,1.104,138.862,0.715,0.76,0.296,0.091,0.099,1222.0,https://www.vlr.gg/player/38364/grimmjow?timespan=all,0.7,0.7,
Necro,MixPe,0.94,208.112,0.951,133.838,0.698,0.713,0.3,0.157,0.158,1199.0,https://www.vlr.gg/player/33573/necro?timespan=all,0.7,0.7,
fabiziN,MixPe,1.149,218.274,1.205,143.365,0.751,0.783,0.351,0.103,0.093,2041.0,https://www.vlr.gg/player/35656/fabizin?timespan=all,0.7,0.7,
gobera,2Game Esports,1.159,248.989,1.228,161.355,0.713,0.862,0.193,0.184,0.152,6726.0,https://www.vlr.gg/player/14950/gobera?timespan=all,0.7,0.7,
Zap,2Game Esports,1.027,206.445,1.056,135.288,0.717,0.718,0.252,0.105,0.091,7497.0,https://www.vlr.gg/player/3169/zap?timespan=all,0.7,0.7,
pryze,2Game Esports,1.032,195.257,1.044,129.006,0.736,0.686,0.283,0.073,0.072,7199.0,https://www.vlr.gg/player/662/pryze?timespan=all,0.7,0.7,
lz,2Game Esports,0.996,186.611,0.998,121.218,0.707,0.666,0.32,0.067,0.083,5626.0,https://www.vlr.gg/player/6195/lz?timespan=all,0.7,0.7,
spike,2Game Esports,1.096,227.883,1.106,147.093,0.746,0.777,0.35,0.125,0.123,2400.0,https://www.vlr.gg/player/21661/spike?timespan=all,0.7,0.7,
silentzz,2Game Esports,1.109,244.796,1.179,157.101,0.725,0.857,0.186,0.174,0.126,6891.0,https://www.vlr.gg/player/11921/silentzz?timespan=all,0.7,0.7,
faithz0r,2Game Esports,0.29,76.0,0.3,53.0,0.41,0.27,0.09,0.0,0.09,22.0,https://www.vlr.gg/player/14482/faithz0r?timespan=all,0.7,0.7,
Quick,UCAM Esports Club,0.911,176.233,0.918,114.491,0.701,0.622,0.297,0.067,0.09,6452.0,https://www.vlr.gg/player/341/quick?timespan=all,0.7,0.7,
Flickless,UCAM Esports Club,1.151,223.014,1.147,142.295,0.757,0.774,0.383,0.123,0.096,5028.0,https://www.vlr.gg/player/6959/flickless?timespan=all,0.7,0.7,
Polvi,UCAM Esports Club,1.086,243.441,1.125,153.578,0.712,0.826,0.22,0.202,0.177,9363.0,https://www.vlr.gg/player/1839/polvi?timespan=all,0.7,0.7,
bucher,UCAM Esports Club,1.093,204.181,1.157,135.937,0.724,0.743,0.217,0.076,0.06,5338.0,https://www.vlr.gg/player/8834/bucher?timespan=all,0.7,0.7,
YuNo,UCAM Esports Club,1.058,204.294,1.032,133.009,0.731,0.723,0.395,0.079,0.078,3005.0,https://www.vlr.gg/player/15473/yuno?timespan=all,0.7,0.7,
rYn,UCAM Esports Club,1.059,208.913,1.07,135.841,0.728,0.732,0.316,0.113,0.113,2916.0,https://www.vlr.gg/player/18192/ryn?timespan=all,0.7,0.7,
JoXJo,RIDDLE ORDER,0.98,188.237,0.952,122.193,0.731,0.637,0.427,0.079,0.082,5706.0,https://www.vlr.gg/player/4663/joxjo?timespan=all,0.7,0.7,
Minty,RIDDLE ORDER,1.075,221.103,1.138,141.996,0.725,0.769,0.242,0.124,0.102,4905.0,https://www.vlr.gg/player/5476/minty?timespan=all,0.7,0.7,
Caedye,RIDDLE ORDER,1.091,238.007,1.184,151.769,0.734,0.83,0.234,0.15,0.113,1547.0,https://www.vlr.gg/player/29841/caedye?timespan=all,0.7,0.7,
Seoldam,RIDDLE ORDER,1.132,253.965,1.251,150.517,0.732,0.885,0.21,0.191,0.131,3276.0,https://www.vlr.gg/player/10584/seoldam?timespan=all,0.7,0.7,
yatsuka,RIDDLE ORDER,1.047,192.053,1.109,128.892,0.726,0.69,0.259,0.077,0.071,1531.0,https://www.vlr.gg/player/29843/yatsuka?timespan=all,0.7,0.7,
SiuFatBB,Wolves Esports,1.155,209.148,1.161,140.827,0.745,0.749,0.249,0.119,0.099,5182.0,https://www.vlr.gg/player/7849/siufatbb?timespan=all,0.7,0.7,
Yuicaw,Wolves Esports,1.059,221.522,1.133,143.495,0.693,0.787,0.207,0.138,0.133,6065.0,https://www.vlr.gg/player/11218/yuicaw?timespan=all,0.7,0.7,
Spring,Wolves Esports,1.179,246.791,1.188,160.827,0.734,0.849,0.243,0.155,0.128,6679.0,https://www.vlr.gg/player/14125/spring?timespan=all,0.7,0.7,
Lysoar,Wolves Esports,0.928,202.908,1.084,122.132,0.714,0.709,0.242,0.074,0.08,4360.0,https://www.vlr.gg/player/37489/lysoar?timespan=all,0.7,0.7,
Juicy,Wolves Esports,1.147,243.56,1.262,156.009,0.743,0.858,0.213,0.171,0.138,6502.0,https://www.vlr.gg/player/7426/juicy?timespan=all,0.7,0.7,
V1yA,Wolves Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/45104/v1ya?timespan=all,0.7,0.7,
ＩニＩ,Ahlman Esports,0.6,134.1,0.55,93.5,0.53,0.47,0.11,0.05,0.09,161.0,https://www.vlr.gg/player/48250/?timespan=all,0.7,0.7,
Darket,Ahlman Esports,0.775,174.078,0.669,120.942,0.55,0.604,0.233,0.073,0.163,358.0,https://www.vlr.gg/player/48252/darket?timespan=all,0.7,0.7,
Mommy lssuess#,Ahlman Esports,0.546,134.219,0.507,91.664,0.491,0.442,0.171,0.056,0.184,221.0,https://www.vlr.gg/player/48254/mommy-lssuess?timespan=all,0.7,0.7,
Ranked demon,Ahlman Esports,0.767,197.157,0.817,123.95,0.532,0.694,0.113,0.155,0.182,115.0,https://www.vlr.gg/player/48253/ranked-demon?timespan=all,0.7,0.7,
Jerskuuu,Ahlman Esports,0.662,137.716,0.538,92.357,0.524,0.471,0.194,0.033,0.049,336.0,https://www.vlr.gg/player/48286/jerskuuu?timespan=all,0.7,0.7,
xdd,姊姊壞了我好愛,0.761,172.5,0.736,114.286,0.661,0.588,0.229,0.089,0.126,56.0,https://www.vlr.gg/player/49970/xdd?timespan=all,0.7,0.7,
姊姊好壞我好愛,姊姊壞了我好愛,1.112,232.873,1.055,148.609,0.705,0.814,0.196,0.157,0.052,96.0,https://www.vlr.gg/player/49618/?timespan=all,0.7,0.7,
Teddy,姊姊壞了我好愛,0.912,198.125,0.994,133.838,0.66,0.73,0.286,0.054,0.109,56.0,https://www.vlr.gg/player/49971/teddy?timespan=all,0.7,0.7,
命运不配做我的对手,姊姊壞了我好愛,0.653,134.643,0.621,82.637,0.573,0.463,0.447,0.018,0.089,56.0,https://www.vlr.gg/player/49972/?timespan=all,0.7,0.7,
glacier,姊姊壞了我好愛,1.239,295.804,1.36,183.625,0.714,1.072,0.125,0.127,0.216,56.0,https://www.vlr.gg/player/49973/glacier?timespan=all,0.7,0.7,
Cille,HEROIC Valkyries,0.892,180.154,0.886,119.167,0.694,0.639,0.298,0.077,0.091,5476.0,https://www.vlr.gg/player/9431/cille?timespan=all,0.7,0.7,
Miyori,HEROIC Valkyries,1.067,232.994,1.123,151.353,0.71,0.81,0.194,0.16,0.148,4805.0,https://www.vlr.gg/player/24101/miyori?timespan=all,0.7,0.7,
fluxxy,HEROIC Valkyries,1.14,215.495,1.152,141.931,0.753,0.757,0.338,0.097,0.084,3131.0,https://www.vlr.gg/player/30107/fluxxy?timespan=all,0.7,0.7,
Lyda,HEROIC Valkyries,1.115,223.622,1.171,146.237,0.75,0.792,0.26,0.135,0.096,6641.0,https://www.vlr.gg/player/19362/lyda?timespan=all,0.7,0.7,
adora,HEROIC Valkyries,1.174,258.105,1.246,168.101,0.713,0.907,0.188,0.192,0.154,3315.0,https://www.vlr.gg/player/37990/adora?timespan=all,0.7,0.7,
Pingfu,QoR,0.966,178.315,0.93,116.949,0.72,0.629,0.314,0.068,0.072,5681.0,https://www.vlr.gg/player/3987/pingfu?timespan=all,0.7,0.7,
P0L0,Prism Esports,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.vlr.gg/player/8915/p0l0?timespan=all,0.7,0.7,
Potatoe,Dreams To Legends,1.025,201.958,0.999,129.225,0.731,0.699,0.345,0.08,0.082,9792.0,https://www.vlr.gg/player/6431/potatoe?timespan=all,0.7,0.7,
Fizzy,Prism Esports,0.219,169.599,0.657,111.811,0.362,0.545,0.303,0.083,0.172,70.0,https://www.vlr.gg/player/3691/fizzy?timespan=all,0.7,0.7,
StealthyMike,ex-Recon 5,0.86,187.4,0.9,118.5,0.68,0.66,0.28,0.07,0.09,437.0,https://www.vlr.gg/player/268/stealthymike?timespan=all,0.7,0.7,
rise,zZz,1.03,186.354,1.008,120.705,0.741,0.659,0.388,0.064,0.069,11384.0,https://www.vlr.gg/player/5149/rise?timespan=all,0.7,0.7,
bunnybee,YFP X,1.068,243.643,1.128,155.697,0.707,0.837,0.238,0.191,0.155,10149.0,https://www.vlr.gg/player/25246/bunnybee?timespan=all,0.7,0.7,
avery,Bun N' Gun,1.141,207.331,1.196,136.183,0.767,0.733,0.362,0.078,0.061,9444.0,https://www.vlr.gg/player/17950/avery?timespan=all,0.7,0.7,
espressomilk,Team ESOTERIC,0.87,154.877,0.953,105.562,0.701,0.558,0.165,0.042,0.078,130.0,https://www.vlr.gg/player/50030/espressomilk?timespan=all,0.7,0.7,
persona11,Rival Esports,1.088,246.934,1.145,159.418,0.729,0.863,0.187,0.175,0.141,915.0,https://www.vlr.gg/player/42389/persona11?timespan=all,0.7,0.7,
ESOTERIC,Team ESOTERIC,0.99,206.0,1.02,126.5,0.77,0.72,0.3,0.12,0.13,130.0,https://www.vlr.gg/player/50031/esoteric?timespan=all,0.7,0.7,
123,The MongolZ,1.106,244.344,1.152,160.656,0.707,0.857,0.215,0.15,0.129,2302.0,https://www.vlr.gg/player/40912/123?timespan=all,0.7,0.7,
kibojn,Global Esports Academy,1.027,186.01,0.999,118.806,0.733,0.658,0.374,0.052,0.057,2149.0,https://www.vlr.gg/player/19231/kibojn?timespan=all,0.7,0.7,
Mojo,Reckoning Esports,0.897,171.78,0.859,111.007,0.702,0.585,0.375,0.058,0.081,3920.0,https://www.vlr.gg/player/8156/mojo?timespan=all,0.7,0.7,
Deadly10,Reckoning Esports,1.017,225.35,1.051,146.278,0.681,0.786,0.189,0.179,0.149,7948.0,https://www.vlr.gg/player/18702/deadly10?timespan=all,0.7,0.7,
Garv,Reckoning Esports,0.961,213.133,1.024,137.337,0.699,0.75,0.199,0.14,0.135,705.0,https://www.vlr.gg/player/43408/garv?timespan=all,0.7,0.7,
ghostxD,Reckoning Esports,0.851,167.576,0.844,109.682,0.679,0.593,0.306,0.065,0.065,753.0,https://www.vlr.gg/player/48426/ghostxd?timespan=all,0.7,0.7,
EFN,Purpose Gaming,0.809,182.865,0.762,121.46,0.658,0.591,0.327,0.097,0.129,683.0,https://www.vlr.gg/player/40438/efn?timespan=all,0.7,0.7,
Conartist,Purpose Gaming,1.03,186.881,0.992,127.186,0.72,0.671,0.277,0.053,0.043,644.0,https://www.vlr.gg/player/46006/conartist?timespan=all,0.7,0.7,
Romeo,Purpose Gaming,0.924,207.51,0.899,135.76,0.658,0.719,0.242,0.126,0.158,1078.0,https://www.vlr.gg/player/41868/romeo?timespan=all,0.7,0.7,
JN3v1cE,Fire Flux Esports,0.985,187.378,0.985,120.403,0.733,0.652,0.348,0.073,0.071,6171.0,https://www.vlr.gg/player/4894/jn3v1ce?timespan=all,0.7,0.7,
musz3kk,Fire Flux Esports,0.943,220.29,0.97,142.293,0.654,0.762,0.175,0.167,0.181,3845.0,https://www.vlr.gg/player/13571/musz3kk?timespan=all,0.7,0.7,
Docent,Fire Flux Esports,1.02,204.765,1.006,132.101,0.71,0.713,0.313,0.093,0.096,7540.0,https://www.vlr.gg/player/5500/docent?timespan=all,0.7,0.7,
kabzi,Fire Flux Esports,0.938,193.931,0.924,133.085,0.67,0.68,0.204,0.09,0.094,1448.0,https://www.vlr.gg/player/40841/kabzi?timespan=all,0.7,0.7,
influx,Fire Flux Esports,1.009,209.739,1.014,135.215,0.669,0.722,0.184,0.133,0.122,157.0,https://www.vlr.gg/player/50776/influx?timespan=all,0.7,0.7,
zaj,YDZ Esports,1.056,227.573,1.065,152.808,0.702,0.792,0.236,0.121,0.113,6889.0,https://www.vlr.gg/player/41550/zaj?timespan=all,0.7,0.7,
sambae,YDZ Esports,0.984,172.918,0.963,116.398,0.728,0.618,0.307,0.048,0.055,8693.0,https://www.vlr.gg/player/29685/sambae?timespan=all,0.7,0.7,
hieu,YDZ Esports,1.051,248.714,1.114,161.639,0.696,0.854,0.192,0.202,0.17,3862.0,https://www.vlr.gg/player/42064/hieu?timespan=all,0.7,0.7,
exile,YDZ Esports,0.976,200.326,0.99,132.2,0.701,0.719,0.236,0.085,0.098,7804.0,https://www.vlr.gg/player/39240/exile?timespan=all,0.7,0.7,
Muddy,YDZ Esports,1.233,237.836,1.303,156.737,0.759,0.851,0.305,0.1,0.066,4524.0,https://www.vlr.gg/player/28892/muddy?timespan=all,0.7,0.7,
payne,CSP Val Blue,1.027,199.409,1.017,130.821,0.723,0.709,0.34,0.071,0.075,5386.0,https://www.vlr.gg/player/39239/payne?timespan=all,0.7,0.7,
Matzdell,ENFASIS,0.977,207.944,0.982,136.537,0.678,0.732,0.254,0.121,0.143,1283.0,https://www.vlr.gg/player/12865/matzdell?timespan=all,0.7,0.7,
Sebaaah,ENFASIS,1.023,215.2,1.015,136.749,0.74,0.72,0.429,0.099,0.114,857.0,https://www.vlr.gg/player/35668/sebaaah?timespan=all,0.7,0.7,
EvoLuZionz,ENFASIS,1.115,209.635,1.117,141.79,0.738,0.717,0.294,0.091,0.095,979.0,https://www.vlr.gg/player/35739/evoluzionz?timespan=all,0.7,0.7,
Whiith,ENFASIS,0.916,214.08,0.985,142.127,0.695,0.768,0.157,0.174,0.136,368.0,https://www.vlr.gg/player/35674/whiith?timespan=all,0.7,0.7,
say,ENFASIS,0.945,185.806,0.957,128.987,0.664,0.657,0.162,0.079,0.072,771.0,https://www.vlr.gg/player/38868/say?timespan=all,0.7,0.7,
poseiiidon,ROUNDS,1.068,194.666,1.086,123.296,0.755,0.689,0.404,0.062,0.052,1171.0,https://www.vlr.gg/player/16210/poseiiidon?timespan=all,0.7,0.7,
Penab,ROUNDS,1.003,184.757,0.97,123.367,0.708,0.648,0.307,0.07,0.085,995.0,https://www.vlr.gg/player/12475/penab?timespan=all,0.7,0.7,
Jammu,ROUNDS,1.18,221.763,1.399,152.098,0.739,0.804,0.225,0.087,0.077,520.0,https://www.vlr.gg/player/32251/jammu?timespan=all,0.7,0.7,
BODYCATCHER,ROUNDS,1.223,268.609,1.502,161.619,0.784,0.932,0.286,0.229,0.156,249.0,https://www.vlr.gg/player/48255/bodycatcher?timespan=all,0.7,0.7,
Shicoed,ROUNDS,1.059,177.064,1.0,113.283,0.79,0.617,0.396,0.045,0.066,625.0,https://www.vlr.gg/player/10288/shicoed?timespan=all,0.7,0.7,
sol8erry,Team sol8erry,0.968,136.636,0.904,88.487,0.787,0.505,0.605,0.019,0.022,166.0,https://www.vlr.gg/player/50053/sol8erry?timespan=all,0.7,0.7,
prettyprincess3,Fortnite Keyboard,1.0,196.256,0.983,128.616,0.755,0.674,0.348,0.07,0.083,554.0,https://www.vlr.gg/player/27077/prettyprincess3?timespan=all,0.7,0.7,
tortis,Team sol8erry,1.12,212.928,1.233,141.095,0.76,0.763,0.298,0.1,0.075,166.0,https://www.vlr.gg/player/50054/tortis?timespan=all,0.7,0.7,
rawrieee,Team sol8erry,0.899,199.769,0.871,123.882,0.73,0.641,0.301,0.092,0.092,67.0,https://www.vlr.gg/player/50055/rawrieee?timespan=all,0.7,0.7,
splash,RRQ Academy,1.24,287.257,1.322,183.642,0.751,0.986,0.217,0.235,0.161,1959.0,https://www.vlr.gg/player/40367/splash?timespan=all,0.7,0.7,
RedKoh,IGNITE,1.082,210.678,1.127,135.054,0.742,0.743,0.293,0.099,0.094,7397.0,https://www.vlr.gg/player/7381/redkoh?timespan=all,0.7,0.7,
smiley,Ambrosia,1.03,194.286,1.021,124.503,0.749,0.691,0.426,0.072,0.082,14889.0,https://www.vlr.gg/player/13084/smiley?timespan=all,0.7,0.7,
ScrewFace,Ambrosia,1.107,233.561,1.158,146.175,0.715,0.812,0.234,0.161,0.13,18456.0,https://www.vlr.gg/player/3227/screwface?timespan=all,0.7,0.7,
acrian,Ambrosia,1.087,213.038,1.156,142.392,0.738,0.758,0.231,0.097,0.083,10418.0,https://www.vlr.gg/player/24865/acrian?timespan=all,0.7,0.7,
satellite,Ambrosia,1.08,239.403,1.166,152.597,0.723,0.841,0.192,0.202,0.154,12202.0,https://www.vlr.gg/player/29076/satellite?timespan=all,0.7,0.7,
PuzzDn,吳恩熙瓜汁,0.41,131.0,0.39,84.6,0.43,0.39,0.14,0.04,0.14,28.0,https://www.vlr.gg/player/49921/puzzdn?timespan=all,0.7,0.7,
X1ao3oヅ,吳恩熙瓜汁,0.148,71.214,0.251,42.654,0.353,0.251,0.0,0.07,0.246,28.0,https://www.vlr.gg/player/49922/x1ao3o?timespan=all,0.7,0.7,
Lone1y,吳恩熙瓜汁,0.408,108.643,0.284,84.439,0.391,0.284,0.177,0.0,0.038,28.0,https://www.vlr.gg/player/49923/lone1y?timespan=all,0.7,0.7,
XUAN,吳恩熙瓜汁,0.428,106.143,0.337,69.371,0.321,0.321,0.075,0.0,0.107,28.0,https://www.vlr.gg/player/49924/xuan?timespan=all,0.7,0.7,
吳恩希,吳恩熙瓜汁,0.264,102.071,0.3,63.071,0.284,0.284,0.07,0.07,0.288,28.0,https://www.vlr.gg/player/49925/?timespan=all,0.7,0.7,
nathan,Awaken Militia,0.873,167.471,0.797,110.988,0.693,0.589,0.351,0.065,0.086,2047.0,https://www.vlr.gg/player/16676/nathan?timespan=all,0.7,0.7,
Boomy,Awaken Militia,1.122,241.944,1.167,154.609,0.724,0.851,0.239,0.162,0.121,3658.0,https://www.vlr.gg/player/47852/boomy?timespan=all,0.7,0.7,
lyrical,Awaken Militia,1.055,208.914,1.024,138.402,0.717,0.712,0.33,0.092,0.085,3606.0,https://www.vlr.gg/player/46238/lyrical?timespan=all,0.7,0.7,
merge,Awaken Militia,0.789,153.394,0.693,102.498,0.665,0.513,0.349,0.047,0.09,2526.0,https://www.vlr.gg/player/29882/merge?timespan=all,0.7,0.7,
dash,Awaken Militia,0.874,175.361,0.791,117.137,0.668,0.593,0.288,0.059,0.082,1026.0,https://www.vlr.gg/player/15584/dash?timespan=all,0.7,0.7,
Kally,FEARX,1.045,190.244,1.058,124.836,0.739,0.678,0.294,0.067,0.06,1072.0,https://www.vlr.gg/player/42793/kally?timespan=all,0.7,0.7,
Cloy,FEARX,1.05,199.448,1.057,128.729,0.738,0.708,0.391,0.082,0.089,2600.0,https://www.vlr.gg/player/24979/cloy?timespan=all,0.7,0.7,
SID,FEARX,1.11,236.843,1.181,153.145,0.731,0.822,0.235,0.156,0.114,2401.0,https://www.vlr.gg/player/25048/sid?timespan=all,0.7,0.7,
Hermes,FEARX,1.003,197.108,0.991,127.163,0.734,0.681,0.375,0.106,0.099,4114.0,https://www.vlr.gg/player/17049/hermes?timespan=all,0.7,0.7,
Banger,FEARX,1.127,202.849,1.156,134.599,0.737,0.725,0.243,0.082,0.064,2617.0,https://www.vlr.gg/player/27444/banger?timespan=all,0.7,0.7,
Whimp,MiBH,0.938,187.546,0.929,124.524,0.699,0.65,0.262,0.071,0.08,12502.0,https://www.vlr.gg/player/5536/whimp?timespan=all,0.7,0.7,
ezzy,MiBH,0.987,204.519,1.017,133.192,0.681,0.733,0.218,0.11,0.11,9091.0,https://www.vlr.gg/player/7485/ezzy?timespan=all,0.7,0.7,
vibhoRR,MiBH,0.983,197.163,1.021,125.769,0.719,0.683,0.265,0.077,0.085,9738.0,https://www.vlr.gg/player/3268/vibhorr?timespan=all,0.7,0.7,
Yuvi,MiBH,0.904,192.646,0.89,126.324,0.645,0.669,0.242,0.119,0.119,268.0,https://www.vlr.gg/player/46051/yuvi?timespan=all,0.7,0.7,
Excali,MiBH,1.066,225.981,1.123,145.23,0.716,0.787,0.252,0.136,0.12,14147.0,https://www.vlr.gg/player/3271/excali?timespan=all,0.7,0.7,
Chay,Delight,1.019,193.898,0.957,127.637,0.723,0.669,0.405,0.078,0.091,1491.0,https://www.vlr.gg/player/31845/chay?timespan=all,0.7,0.7,
Luca,Delight,0.998,190.941,0.972,126.421,0.699,0.681,0.311,0.077,0.096,1307.0,https://www.vlr.gg/player/37393/luca?timespan=all,0.7,0.7,
MeatPieN,Delight,1.044,204.077,1.02,130.626,0.716,0.714,0.389,0.089,0.09,1406.0,https://www.vlr.gg/player/34760/meatpien?timespan=all,0.7,0.7,
g4ll,Delight,0.994,216.208,0.992,142.87,0.692,0.744,0.238,0.123,0.145,616.0,https://www.vlr.gg/player/45852/g4ll?timespan=all,0.7,0.7,
R1va,Delight,0.947,194.289,0.961,129.943,0.7,0.684,0.238,0.12,0.117,878.0,https://www.vlr.gg/player/45853/r1va?timespan=all,0.7,0.7,
flora,REVE RISE MAX,1.058,212.881,1.091,142.08,0.708,0.758,0.221,0.129,0.109,791.0,https://www.vlr.gg/player/47482/flora?timespan=all,0.7,0.7,
Dhimoruto,Delight,0.868,156.511,0.804,101.642,0.694,0.555,0.298,0.048,0.058,1523.0,https://www.vlr.gg/player/2445/dhimoruto?timespan=all,0.7,0.7,
Khosoko,Sovereigns,1.075,240.857,1.064,155.576,0.686,0.823,0.221,0.141,0.129,462.0,https://www.vlr.gg/player/44938/khosoko?timespan=all,0.7,0.7,
